1.254132726531623524e-03,1.271860493602970437e-03,1.289838851157033709e-03,1.308071341410370521e-03,1.326561556650463327e-03,1.345313139943504375e-03,1.364329785852169859e-03,1.383615241163550216e-03,1.403173305627365610e-03,1.423007832704622491e-03,1.443122730326841345e-03,1.463521961666030408e-03,1.484209545915530669e-03,1.505189559081908900e-03,1.526466134788038347e-03,1.548043465087530369e-03,1.569925801290684639e-03,1.592117454802106881e-03,1.614622797970176283e-03,1.637446264948508963e-03,1.660592352569608071e-03,1.684065621230860154e-03,1.707870695793050134e-03,1.732012266491592036e-03,1.756495089860620742e-03,1.781323989670161598e-03,1.806503857876541391e-03,1.832039655586232586e-03,1.857936414033326423e-03,1.884199235570819392e-03,1.910833294675910862e-03,1.937843838969515028e-03,1.965236190250183642e-03,1.993015745542641836e-03,2.021187978161142172e-03,2.049758438787860262e-03,2.078732756566523208e-03,2.108116640211502024e-03,2.137915879132581184e-03,2.168136344575624305e-03,2.198783990779374069e-03,2.229864856148584991e-03,2.261385064443761830e-03,2.293350825987695331e-03,2.325768438889065474e-03,2.358644290283336015e-03,2.391984857591193583e-03,2.425796709794767261e-03,2.460086508731896236e-03,2.494861010408691831e-03
2.530127066330651112e-03,2.565891624852580533e-03,2.602161732547612384e-03,2.638944535595566434e-03,2.676247281190942580e-03,2.714077318970802098e-03,2.752442102462852782e-03,2.791349190553986045e-03,2.830806248979582558e-03,2.870821051833862252e-03,2.911401483101599182e-03,2.952555538211467517e-03,2.994291325611353038e-03,3.036617068365941082e-03,3.079541105776878018e-03,3.123071895025833662e-03,3.167218012840792522e-03,3.211988157185898234e-03,3.257391148975192531e-03,3.303435933810555756e-03,3.350131583744243597e-03,3.397487299066311462e-03,3.445512410117327218e-03,3.494216379126695825e-03,3.543608802076966650e-03,3.593699410594500352e-03,3.644498073866858298e-03,3.696014800587301818e-03,3.748259740926763398e-03,3.801243188533707466e-03,3.854975582562250244e-03,3.909467509728956763e-03,3.964729706398701856e-03,4.020773060700028392e-03,4.077608614670381361e-03,4.135247566431707843e-03,4.193701272396764199e-03,4.252981249506656951e-03,4.313099177499959969e-03,4.374066901213960468e-03,4.435896432918392911e-03,4.498599954682169950e-03,4.562189820773604812e-03,4.626678560094505017e-03,4.692078878648695169e-03,4.758403662045471855e-03,4.825665978038386206e-03,4.893879079099952567e-03,4.963056405032730857e-03,5.033211585617327309e-03
5.104358443297831414e-03,5.176510995905205144e-03,5.249683459419168287e-03,5.323890250769120272e-03,5.399145990674672664e-03,5.475465506526314488e-03,5.552863835306800187e-03,5.631356226553839613e-03,5.710958145364684185e-03,5.791685275443117509e-03,5.873553522189614573e-03,5.956579015835088489e-03,6.040778114619013185e-03,6.126167408012409520e-03,6.212763719986418194e-03,6.300584112327081363e-03,6.389645887996948763e-03,6.479966594544250835e-03,6.571564027560218221e-03,6.664456234185290109e-03,6.758661516664878424e-03,6.854198435955410375e-03,6.951085815381325035e-03,7.049342744343779429e-03,7.148988582081743266e-03,7.250042961486325398e-03,7.352525792968953901e-03,7.456457268384265001e-03,7.561857865008423350e-03,7.668748349573714131e-03,7.777149782360145112e-03,7.887083521344848830e-03,7.998571226410221627e-03,8.111634863611466573e-03,8.226296709504504756e-03,8.342579355535050326e-03,8.460505712489728783e-03,8.580099015010111962e-03,8.701382826170566548e-03,8.824381042120799101e-03,8.949117896794048233e-03,9.075617966681817292e-03,9.203906175676089541e-03,9.334007799979995509e-03,9.465948473087931747e-03,9.599754190835991380e-03,9.735451316523880891e-03,9.873066586109195686e-03,1.001262711347508313e-02,1.015416039577244148e-02
1.029769431883754971e-02,1.044325716268636184e-02,1.059087760708639359e-02,1.074058473720743666e-02,1.089240804935208591e-02,1.104637745676729892e-02,1.120252329553812938e-02,1.136087633056472555e-02,1.152146776162383743e-02,1.168432922951599673e-02,1.184949282229963603e-02,1.201699108161326419e-02,1.218685700908703554e-02,1.235912407284496181e-02,1.253382621409904196e-02,1.271099785383653785e-02,1.289067389960188957e-02,1.307288975237439442e-02,1.325768131354315878e-02,1.344508499198061868e-02,1.363513771121607245e-02,1.382787691671061997e-02,1.402334058323485844e-02,1.422156722235098057e-02,1.442259589000058004e-02,1.462646619419968007e-02,1.483321830284260387e-02,1.504289295161610751e-02,1.525553145202538687e-02,1.547117569953354935e-02,1.568986818181618628e-02,1.591165198713252737e-02,1.613657081281497097e-02,1.636466897387867103e-02,1.659599141175276474e-02,1.683058370313496310e-02,1.706849206897153443e-02,1.730976338356390865e-02,1.755444518380424104e-02,1.780258567854144797e-02,1.805423375807959502e-02,1.830943900381065692e-02,1.856825169798332134e-02,1.883072283360995650e-02,1.909690412451362299e-02,1.936684801551699642e-02,1.964060769277549759e-02,1.991823709425633374e-02,2.019979092036569210e-02,2.048532464472624035e-02
2.077489452510688367e-02,2.106855761450705800e-02,2.136637177239765831e-02,2.166839567612093356e-02,2.197468883245149579e-02,2.228531158932069503e-02,2.260032514770688242e-02,2.291979157369347653e-02,2.324377381069777510e-02,2.357233569187242722e-02,2.390554195268227919e-02,2.424345824365901209e-02,2.458615114333600679e-02,2.493368817136610432e-02,2.528613780182482548e-02,2.564356947670155124e-02,2.600605361958144637e-02,2.637366164952078401e-02,2.674646599511846731e-02,2.712454010878629154e-02,2.750795848122114876e-02,2.789679665608155168e-02,2.829113124487191155e-02,2.869103994203687363e-02,2.909660154026934287e-02,2.950789594603468388e-02,2.992500419531445369e-02,3.034800846957259532e-02,3.077699211194745432e-02,3.121203964367257402e-02,3.165323678072958641e-02,3.210067045073667497e-02,3.255442881007549610e-02,3.301460126126041367e-02,3.348127847055320377e-02,3.395455238582665430e-02,3.443451625468078869e-02,3.492126464281517656e-02,3.541489345266085609e-02,3.591549994227564296e-02,3.642318274450662835e-02,3.693804188642348107e-02,3.746017880902638431e-02,3.798969638723267983e-02,3.852669895014596002e-02,3.907129230161169448e-02,3.962358374106340897e-02,4.018368208466351066e-02,4.075169768674301307e-02,4.132774246154426179e-02
4.191192990527110862e-02,4.250437511845050337e-02,4.310519482861061014e-02,4.371450741327911893e-02,4.433243292330672769e-02,4.495909310652045077e-02,4.559461143171117392e-02,4.623911311296038246e-02,4.689272513431050338e-02,4.755557627478428084e-02,4.822779713375761890e-02,4.890952015669122049e-02,4.960087966122581071e-02,5.030201186364633564e-02,5.101305490572014684e-02,5.173414888191478489e-02,5.246543586700007367e-02,5.320705994404085343e-02,5.395916723278512683e-02,5.472190591845352975e-02,5.549542628093577512e-02,5.627988072439983613e-02,5.707542380731962101e-02,5.788221227292712767e-02,5.870040508009505970e-02,5.953016343465587085e-02,6.037165082116378173e-02,6.122503303510541672e-02,6.209047821556619440e-02,6.296815687835785602e-02,6.385824194961504940e-02,6.476090879986605431e-02,6.567633527858569853e-02,6.660470174923613373e-02,6.754619112480376997e-02,6.850098890383742034e-02,6.946928320699707893e-02,7.045126481411799479e-02,7.144712720180017296e-02,7.245706658152782642e-02,7.348128193832861865e-02,7.451997506997880272e-02,7.557335062676302784e-02,7.664161615179571063e-02,7.772498212191247813e-02,7.882366198914005084e-02,7.993787222275174076e-02,8.106783235191786230e-02,8.221376500895848094e-02,8.337589597320850532e-02
8.455445421550157603e-02,8.574967194328389497e-02,8.696178464636529493e-02,8.819103114331669491e-02,8.943765362852405809e-02,9.070189771990704031e-02,9.198401250731201573e-02,9.328425060158998527e-02,9.460286818436723644e-02,9.594012505851998163e-02,9.729628469936274504e-02,9.867161430655976839e-02,1.000663848567703990e-01,1.014808711570390348e-01,1.029153518989393279e-01,1.043701097134837608e-01,1.058454312268096581e-01,1.073416071166518604e-01,1.088589321696146334e-01,1.103977053392518753e-01,1.119582298049691255e-01,1.135408130317583364e-01,1.151457668307761528e-01,1.167734074207792960e-01,1.184240554904282677e-01,1.200980362614713082e-01,1.217956795528218755e-01,1.235173198455418730e-01,1.252632963487430029e-01,1.270339530664204575e-01,1.288296388652306335e-01,1.306507075432272180e-01,1.324975178995690395e-01,1.343704338052124636e-01,1.362698242746047117e-01,1.381960635383885916e-01,1.401495311171363500e-01,1.421306118961255249e-01,1.441396962011712302e-01,1.461771798755310547e-01,1.482434643578965927e-01,1.503389567614875910e-01,1.524640699542642586e-01,1.546192226402732239e-01,1.568048394421430458e-01,1.590213509847471784e-01,1.612691939800473817e-01,1.635488113131381704e-01,1.658606521295075131e-01,1.682051719235293230e-01
1.705828326282091967e-01,1.729941027061967507e-01,1.754394572420856224e-01,1.779193780360177335e-01,1.804343536986108554e-01,1.829848797472276301e-01,1.855714587036062235e-01,1.881946001928700152e-01,1.908548210439378612e-01,1.935526453913529177e-01,1.962886047785507015e-01,1.990632382625882879e-01,2.018770925203522970e-01,2.047307219562688463e-01,2.076246888115362288e-01,2.105595632749013013e-01,2.135359235950018697e-01,2.165543561942975259e-01,2.196154557846096700e-01,2.227198254842965575e-01,2.258680769370830232e-01,2.290608304325709721e-01,2.322987150284527569e-01,2.355823686744528966e-01,2.389124383380203109e-01,2.422895801317986042e-01,2.457144594428982975e-01,2.491877510639949056e-01,2.527101393262817242e-01,2.562823182343013650e-01,2.599049916026828222e-01,2.635788731948115471e-01,2.673046868634608719e-01,2.710831666934095385e-01,2.749150571460758918e-01,2.788011132061969377e-01,2.827421005305805202e-01,2.867387955989602055e-01,2.907919858669824054e-01,2.949024699213562140e-01,2.990710576371956586e-01,3.032985703375885578e-01,3.075858409554163009e-01,3.119337141974662386e-01,3.163430467108609423e-01,3.208147072518392484e-01,3.253495768569257818e-01,3.299485490165184887e-01,3.346125298509301516e-01,3.393424382889171920e-01
3.441392062487344528e-01,3.490037788217476011e-01,3.539371144586405116e-01,3.589401851582574299e-01,3.640139766591105608e-01,3.691594886335985981e-01,3.743777348849679498e-01,3.796697435470587911e-01,3.850365572868760800e-01,3.904792335100220058e-01,3.959988445690319492e-01,4.015964779746589719e-01,4.072732366101408652e-01,4.130302389484977743e-01,4.188686192729014213e-01,4.247895279001593360e-01,4.307941314073569505e-01,4.368836128617062387e-01,4.430591720536393718e-01,4.493220257332020129e-01,4.556734078497829410e-01,4.621145697952361298e-01,4.686467806504390210e-01,4.752713274353342898e-01,4.819895153625073370e-01,4.888026680943476920e-01,4.957121280038475075e-01,5.027192564390824403e-01,5.098254339914355393e-01,5.170320607676087699e-01,5.243405566654828487e-01,5.317523616538747389e-01,5.392689360562494816e-01,5.468917608384430418e-01,5.546223379004524556e-01,5.624621903723486804e-01,5.704128629143766505e-01,5.784759220212919439e-01,5.866529563310032280e-01,5.949455769375765479e-01,6.033554177086624115e-01,6.118841356074129489e-01,6.205334110189473229e-01,6.293049480814316698e-01,6.382004750218409628e-01,6.472217444964646349e-01,6.563705339362276847e-01,6.656486458968911002e-01,6.750579084142042108e-01,6.846001753640755805e-01
6.942773268278373822e-01,7.040912694626695334e-01,7.140439368772644180e-01,7.241372900127973633e-01,7.343733175292840309e-01,7.447540361974026579e-01,7.552814912958482063e-01,7.659577570143084602e-01,7.767849368621350115e-01,7.877651640827881829e-01,7.989006020741465930e-01,8.101934448147514178e-01,8.216459172960808299e-01,8.332602759609287757e-01,8.450388091479899000e-01,8.569838375427191179e-01,8.690977146345690851e-01,8.813828271806931625e-01,8.938415956761953662e-01,9.064764748310372156e-01,9.192899540536781933e-01,9.322845579415568462e-01,9.454628467785028967e-01,9.588274170391816176e-01,9.723809019006693921e-01,9.861259717612586018e-01,1.000065334766597980e+00,1.014201737343269238e+00,1.028537964739906441e+00,1.043076841575962588e+00,1.057821232398240108e+00,1.072774042245276727e+00,1.087938217219717840e+00,1.103316745068777305e+00,1.118912655772904552e+00,1.134729022142770827e+00,1.150768960424691345e+00,1.167035630914615707e+00,1.183532238580783380e+00,1.200262033695191466e+00,1.217228312473985552e+00,1.234434417726900435e+00,1.251883739515881278e+00,1.269579715823020649e+00,1.287525833227929128e+00,1.305725627594682248e+00,1.324182684768487661e+00,1.342900641282184226e+00,1.361883185072737756e+00,1.381134056207867777e+00
